vid,utter_id,sentence,label
Ses03M_script02_1,18,"But this is the big night for these guys.  Their last, life's last orgy.",4
Ses03M_script02_1,19,Yeah they do.,4
Ses03M_script02_1,20,Augie.,5
Ses03M_script02_1,21,"Okay.  But it's fish that do something that no other fish do.  Like the swallows in Capistrano or the Lemmings that throw themselves off the cliffs, there's magic here and some mystery and a little bit of unexplainable.",4
Ses03M_script02_1,22,I'm just not.,2
Ses03M_script02_1,23,"You also could remember that I got sand in my panties, we got in an argument over nothing, you got a sore throat and we didn't even get to see the Grunions.",5
Ses03M_script02_1,24,You didn't see them the first time either.,5
Ses03M_script02_1,25,"We just weren't in the good spot.  This is a much better spot.  You know, I have a good instincts for these things.",5
Ses03M_script02_1,26,"Look, is that...no is that just seaweed?",4
Ses03M_script02_1,27,"You know, this is great isn't it?  You know, I wouldn't trade this for anything.",4
Ses03M_script02_1,28,"I mean, think about this, I know you're not interested but just think about this for a minute.",4
Ses03M_script02_1,29,"Somewhere out there, there's this huge silver mass of fish heading this way, they don't why, we don't know why, they just some little instinctual fire cracker went off in their bodies...",4
Ses03M_script02_1,30,"...like and they all just turned at once and formed a line as long as the California coast and started swimming this way.  They didn't, you know, they didn't make a decision, they didn't, you know, have boats or anything.  No one sent them an invitation or a map, they just started swimming as if that's the only thing that matters.",4
Ses03M_script02_1,31,"It's single mindedness with no mind.  It's urgency that's pure urge and they don't, they don't ask it a question, they don't give it a name, they just swim.",4
Ses03M_script02_1,32,They just start swimming to this place right here where we stand for massive celebration of sex and death.,4
Ses03M_script02_1,33,"Oh, I'm giving myself goose bumps.  Look, all my hairs are standing up.",4
Ses03M_script02_1,34,[BREATHING] So what do you think?,4
Ses03M_script02_1,35,About what I just said?,4
Ses03M_script02_1,36,It certainly is not.  It's,5
Ses04F_impro04,0,That's helpful.,2
Ses04F_impro04,1,I just don't think I can do this anymore.  It's been a really long time and it's not like I'm not trying.,5
Ses04F_impro04,2,Well I guess you're not trying hard enough.,2
Ses04F_impro04,3,I am try-  it's been three years,5
Ses04F_impro04,4,and I have gone everywhere I can think of.  I have given resumes.  I have done interviews.  I've tried to pull in favors.  I've asked everybody I know for help.  I don't know what else to do.,5
Ses04F_impro04,5,"Just, I don't know, maybe you're not smart enough.",2
Ses04F_impro04,6,I mean I don't know just go out and keep trying. Just-,2
Ses04F_impro04,7,I don't know.,2
Ses04F_impro04,8,"Okay but I've been trying for three years.  Three years and I haven't gotten a bite much less actually gotten hired, and I am smart enough.  Thank you very much.",5
Ses04F_impro04,9,"Hey.  Look, I mean- you know.",2
Ses04F_impro04,10,I'm really good at what I do.  I just don't know how to make someone else see that.,3
Ses04F_impro04,11,Look bananas don't grow overnight.  Okay.,2
Ses04F_impro04,12,What?  Who says that?  Bananas don't grow overnight.,3
Ses04F_impro04,13,You need that- Time-,2
Ses04F_impro04,14,"You know- You need to just- you need, I mean it takes time to get a good job.  I mean-",2
Ses04F_impro04,15,Okay.  I think three years is a little excessive.,5
Ses04F_impro04,16,"look at me, like, you know. I mean, Hey, I- it took me, you know, like six years to get where I am now. I mean-",2
Ses04F_impro04,17,"Yeah but you weren't unemployed for three years trying to find any job.  I mean at this point I'm going to go drive a cab or, you know, work at the gas station or something.  I don't even- I don't know what to do anymore.",3
Ses04F_impro04,18,I don't know.  I mean whatever.,5
Ses04F_impro04,19,Nothing I'm trying seems to work. Just-,5
Ses04F_impro04,20,Clearly everything you're doing is completely wrong.,3
Ses04F_impro04,21,"I mean, well I mean i don't know; it doesn't really affect my life, you know.",2
Ses04F_impro04,22,Well don't you understand that this is-,5
Ses04F_impro04,23,"Yeah, I understand, but-",2
Ses04F_impro04,24,I don't even- I mean you have to have some kind of an idea.  Something you could possibly throw out there that I could maybe use.,3
Ses04F_impro04,25,"I don't know. Well like, I don't know. I mean-",2
Ses04F_impro04,26,I mean it's not like this is an,3
Ses04F_impro04,27,extreme request.  I want to find a job.  Everybody wants to find a job. It's really not that.,3
Ses04F_impro04,28,Clearly- cle- clearly you're doing something wrong.,2
Ses04F_impro04,29,"Okay. Okay, Fine.",3
Ses04F_impro04,30,"'Cause if you've been looking, you've been applying for jobs for three years. And-",2
Ses04F_impro04,31,Okey So I'm doing something wrong.  What am I doing wrong?,3
Ses04F_impro04,32,I'm really good at what I do.  I'm smart.  I'm trained.  I have the education.  I'm talented.  I cannot-,3
Ses04F_impro04,33,Are you- I mean do you like get dressed up and everything when you go to the job interview?,2
Ses04F_impro04,34,Well yeah I mean I like take a shower and stuff.,5
Ses04F_impro04,35,"And you like- you know, you shave your legs and everything?",2
Ses04F_impro04,36,[LAUGHTER] Yeah.  Usually.,5
Ses04F_impro04,37,"and I want- I mean you know you've got to, like, do your hair.  I mean- I don't know, it's like,",2
Ses04F_impro04,38,"Yeah, I- I make my",5
Ses04F_impro04,39,I make myself very presentable before I go to any kind of interview.,5
Ses04F_impro04,40,"you know what I mean? You know, it's like they say presentation is, like eighty percent.",2
Ses04F_impro04,41,or some- some large percent of- of success.,2
Ses04F_impro04,42,"Uhuh. Uhuh. Yeah, yeah. Good quote.",5
Ses04F_impro04,43,"Because I don't know I mean just, you know, just keep- keep- keep at it.  Keep trying.  Go-",2
Ses04F_impro04,44,Buck-O. That's really helpful.  Just keep chugging along.  The little engine that could.,5
Ses04F_impro04,45,Well you- just you're doing something wrong.,3
Ses04F_impro04,46,"Look if I could give you a job,if I could give you a job I would but I mean I'm not in that position. I'm-",5
Ses04F_impro04,47,Well maybe you could help.  I mean you've got a job.  I'm willing to look outside of my realm.  I could try something else.,5
Ses04F_impro04,48,"Hey, I'd love to help you but I- you don't have the kind of training that I-",2
Ses04F_impro04,49,I'll get it.  I just need a job.  I don't care what it is.,5
Ses04F_impro04,50,"So, go to McDonalds.",5
Ses04F_impro04,51,Well I mean I need to make a little bit more than the minimum wage fry flipper.,5
Ses04F_impro04,52,Well you've got to start somewhere.  I mean-,2
Ses04F_impro04,53,I did start somewhere.  I worked my way up.  I'm not going to start at the bottom again.,5
Ses04F_impro04,54,Well you're going to have to.  You don't really have an option.  What's your problem?,5
Ses04F_impro04,55,What's my problem?  What's my problem? I don't have a job.,3
Ses04F_impro04,56,I don't know it's like I'm trying to be-,2
Ses04F_impro04,57,I thought I was pretty clear about what the problem was.,3
Ses04F_impro04,58,I'm trying to be helpful.,2
Ses04F_impro04,59,Well maybe you could be a little helpful.  I mean obviously you don't have any problems so would it really take so much time out of your day to just go ahead and help somebody else.,5
Ses04F_impro04,60,I'm trying to watch TV.,2
Ses04F_impro04,61,That's important.  That's really important.,5
Ses02M_script01_3,0,"I know, it went out of style, didn't it?",0
Ses02M_script01_3,1,It's all right.  It's a good thing.,0
Ses02M_script01_3,2,"You know, it's lovely here, the air is sweet.",0
Ses02M_script01_3,3,"No, not sorry.  But, um. But I'm not gonna stay.",0
Ses02M_script01_3,4,"The trouble is, I planned on sort of sneaking up on you on a period of a week or so.  But they take it for granted that we're all set.",5
Ses02M_script01_3,5,"I knew they would, your mother anyway.",0
Ses02M_script01_3,6,"Well, from her point of view, why else would I come?",2
Ses02M_script01_3,7,I guess this is why I came.,0
Ses02M_script01_3,8,I'm embarrassing you and I didn't want to tell it to you here.  I wanted some place we'd never been before.  A place where we'd be brand new to each other.,4
Ses02M_script01_3,9,"Well, you started to write me",0
Ses02M_script01_3,10,You felt something that far back?,4
Ses02M_script01_3,11,Every day since.,0
Ses02M_script01_3,12,"Ann, why didn't you let me know?",4
Ses02M_script01_3,13,Let's drive someplace.  I want to be alone with you.,1
Ses02M_script01_3,14,No.  Nothing like that.,1
Ses02M_script01_3,15,"Well, what's wrong?  I mean, even in your letters there was some--something ashamed.",1
Ses02M_script01_3,16,"Yeah, I suppose I have been.  But it's going from me.",1
Ses02M_script01_3,17,It wouldn't work this way.,1
Ses02M_script01_3,18,"Well, I lost them.",1
Ses02M_script01_3,19,Just about all.,1
Ses02M_script01_3,20,It takes some time for a guy to toss that off.  'Cause they weren't just men.,1
Ses02M_script01_3,21,"For instance, this one time, it had been raining several days and this kid came to me and gave me his last pair of dry socks.  I put them in pocket.  It's only a little thing, but those are the kind of guys I had.",1
Ses02M_script01_3,22,"They didn't die, they killed themselves for each other.  I mean that exactly.  I mean, a little more selfish and they'd have been here today.",1
Ses02M_script01_3,23,"I got this idea watching 'em go down.  Everything was being destroyed, see, but it seemed that one new thing was made.  A sort of responsibility.  Man for man. You know what I mean?",1
Ses02M_script01_3,24,"To show that, to bring that onto the Earth again, like some kind of monument and everyone can feel it standing behind him and it would make a difference to him.",1
Ses02M_script01_3,25,"Then I came back and it was incredible.  There was no meaning in it here. I mean, the whole thing to them seemed like it's sort of a bus accident.  I went to work with Dad and that rat race again.",1
Ses02M_script01_3,26,"And I felt what you said, ashamed somehow 'cause nobody had changed at all.  It seemed to make suckers out of a lot of guys.  I felt wrong to be alive to open the new bank book, drive the new car, see the new refrigerator.",1
Ses02M_script01_3,27,"I mean, you can take those things out of a war, but when you drive that car, you've gotta realize that it came out of the love a man can have for a man.  You've gotta be a little better because of it.",1
Ses02M_script01_3,28,Otherwise all you have is really loot and there's blood on it.  And I didn't want to take any of that.  And I guess that included you.,1
Ses02M_script01_3,29,Do you still feel that way?,1
Ses02M_script01_3,30,I want you now Annie.,2
Ses02M_script01_3,31,"'Cause you mustn't feel that way.  Because you have a right to everything you have, Chris.  Everything, you understand that?  Me too.",1
Ses02M_script01_3,32,"I mean, and your money, there's- there's nothing wrong with your money.  I mean, your father put hundreds of planes in the air.  A man should be paid for that.",1
Ses02M_script01_3,33,What'll I do with a fortune?,0
Ses01F_script03_2,0,And very much sillier.,0
Ses01F_script03_2,1,However I believe the real cause of that row was Peter Burden.,2
Ses01F_script03_2,2,Oh.  You knew there was nothing in that.,0
Ses01F_script03_2,3,I knew nothing of the sort.  You took presents from him.,2
Ses01F_script03_2,4,"Presents?  It was only a trivial, little brooch.",0
Ses01F_script03_2,5,You went out of your way to torture me over Peter Burden.,2
Ses01F_script03_2,6,I did not.  You worked that whole thing up in your jealous imagination.,2
Ses01F_script03_2,7,"Well, you let him kiss you, huh?  You said you did.",5
Ses01F_script03_2,8,"Well, what of it?",2
Ses01F_script03_2,9,What about me?,3
Ses01F_script03_2,10,Oh dear.  I'm bored with this conversation.,5
Ses01F_script03_2,11,So am I.  I'm bored stiff. [GARBAGE]  Do you want some brandy?,5
Ses01F_script03_2,12,"I'll have a little, I think.",2
Ses01F_script03_2,13,"No particular reason.  Anyhow, they are very small ones.",2
Ses01F_script03_2,14,"You can hardly call three glasses of liquor a whole evening long, going on and on and on.",5
Ses01F_script03_2,15,Oh.  Don't be so grand.  Just because you don't happen to want one at the moment.,5
Ses01F_script03_2,16,Don't be stupid.,3
Ses01F_script03_2,17,"Really, Amanda.",3
Ses01F_script03_2,18,What?,3
Ses01F_script03_2,19,Nothing.,5
Ses01F_script03_2,20,"you going out somewhere, dear?",2
Ses01F_script03_2,21,No.  I am just making myself fascinating for you.,3
Ses01F_script03_2,22,Oh.  It's a woman's duty to allure the man.,3
Ses01F_script03_2,23,"Well as a matter of fact, yes, that's perfectly true.",2
Ses01F_script03_2,24,No it isn't.,3
Ses01F_script03_2,25,Yes it is.,2
Ses01F_script03_2,26,You shut up.,3
Ses01F_script03_2,27,"Oh really.  It's a pity you didn't have any brandy, it would have made you a little less disagreeable.",3
Ses01F_script03_2,28,"Snap, snap, snap.  You know you are like a little adder.",3
Ses01F_script03_2,29,Nonsense.  They have a bag of venom behind their fangs and they snap. They snap.,3
Ses01F_script03_2,30,They sting. I don't care.  Do you understand?  I don't care if they bark and they roll about like hoops.,3
Ses01F_script03_2,31,Did you see much of Peter Burden after our divorce?,3
Ses01F_script03_2,32,"Yes I did, quite a lot.",3
Ses01F_script03_2,33,"And I suppose you let him kiss you a good deal more than, too. Yes.  I suppose you guys had a riotous time, huh?  All out, no restraint at all.  Well, you never really had much anyhow.",3
